device_id,identity,bank,device_fingerprint,gpu_renderers,screen,os,browser,ips,ip,ua_browser,ua_browser_version,ua_os,ua_os_version,ua_is_mobile,ua_is_pc,country,city,region,timezone,org,connection_type,connection_detail,risk_score
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,['213.87.154.7'],213.87.154.7,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,direct,Directly Compromised,100
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,"['213.87.148.240', '188.170.72.184']",213.87.148.240,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,direct,Directly Compromised,100
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,"['213.87.148.240', '188.170.72.184']",188.170.72.184,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,direct,Directly Compromised,100
91b12379-8098-457f-a2ad-a94d767797c2,-,Bank4,No data,-,"(736, 414, 32)",iOS 11.2.2,Mobile Safari UI/WKWebView 11.2.2,['85.140.2.62'],85.140.2.62,Mobile Safari UI/WKWebView,11.2.2,iOS,11.2.2,True,False,Russia,Kazan,Tatarstan Republic,Europe/Moscow,AS8359 MTS PJSC,direct,Directly Compromised,100
91b12379-8098-457f-a2ad-a94d767797c2,00064120f0aa15e8c4197cf9f18a03a6e4bd35cb,Bank4,No data,-,"(736, 414, 32)",iOS 11.2.2,Mobile Safari UI/WKWebView 11.2.2,['85.140.1.243'],85.140.1.243,Mobile Safari UI/WKWebView,11.2.2,iOS,11.2.2,True,False,Russia,Kazan,Tatarstan Republic,Europe/Moscow,AS8359 MTS PJSC,direct,Directly Compromised,100
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,"['213.87.133.71', '213.87.138.129']",213.87.138.129,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,direct,Directly Compromised,100
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,"['213.87.133.71', '213.87.138.129']",213.87.133.71,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,direct,Directly Compromised,100
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['213.87.133.206'],213.87.133.206,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,direct,Directly Compromised,100
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,['213.87.160.237'],213.87.160.237,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,direct,Directly Compromised,100
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,['213.87.159.202'],213.87.159.202,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,direct,Directly Compromised,100
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,"['213.87.160.239', '213.87.160.219', '213.87.128.156']",213.87.128.156,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,direct,Directly Compromised,100
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,"['213.87.160.239', '213.87.160.219', '213.87.128.156']",213.87.160.219,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,direct,Directly Compromised,100
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,"['213.87.160.239', '213.87.160.219', '213.87.128.156']",213.87.160.239,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,direct,Directly Compromised,100
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,['213.87.163.242'],213.87.163.242,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,direct,Directly Compromised,100
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,['213.87.137.181'],213.87.137.181,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,direct,Directly Compromised,100
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,['213.87.158.235'],213.87.158.235,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,direct,Directly Compromised,100
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['188.170.75.14'],188.170.75.14,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,direct,Directly Compromised,100
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,['213.87.160.228'],213.87.160.228,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,direct,Directly Compromised,100
8db05325-e9d0-4c94-a4a2-efb313f9ab11,0007f265568f1abc1da791e852877df2047b3af9,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,['213.87.155.220'],213.87.155.220,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,direct,Directly Compromised,100
5cbd5d48-db88-4858-9a1c-27b194d66c5f,00064120f0aa15e8c4197cf9f18a03a6e4bd35cb,Bank4,BAA38B83B48FDB5F2164735E2C5792083F12B74E,-,"(846, 412, 24)",Android ,Chrome Mobile WebView 78.0.3904,['78.85.49.213'],78.85.49.213,Chrome Mobile WebView,78.0.3904,Android,-,True,False,Russia,Izhevsk,Udmurtiya Republic,Europe/Samara,AS12389 PJSC Rostelecom,identity,Shared Identity,70
5cbd5d48-db88-4858-9a1c-27b194d66c5f,00064120f0aa15e8c4197cf9f18a03a6e4bd35cb,Bank4,BAA38B83B48FDB5F2164735E2C5792083F12B74E,-,"(846, 412, 24)",Android ,Chrome Mobile WebView 74.0.3729,['85.140.2.67'],85.140.2.67,Chrome Mobile WebView,74.0.3729,Android,-,True,False,Russia,Kazan,Tatarstan Republic,Europe/Moscow,AS8359 MTS PJSC,identity,Shared Identity,70
614d661d-3a4d-47db-9e2b-874e481260ea,00064120f0aa15e8c4197cf9f18a03a6e4bd35cb,Bank8,C45D75CA94FD92796B0F51000CF754B035AA4E48,-,"(780, 360, 24)",Android ,Chrome Mobile WebView 79.0.3945,['176.59.47.36'],176.59.47.36,Chrome Mobile WebView,79.0.3945,Android,-,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS12958 T2 Mobile LLC,identity,Shared Identity,70
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,['178.167.31.82'],178.167.31.82,Chrome Mobile WebView,77.0.3865,Android,8.1.0,True,False,Russia,Noginsk,Moscow Oblast,Europe/Moscow,AS21453 Flex Ltd.,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,"['213.87.146.72', '178.167.33.11']",178.167.33.11,Chrome Mobile WebView,77.0.3865,Android,8.1.0,True,False,Russia,Noginsk,Moscow Oblast,Europe/Moscow,AS21453 Flex Ltd.,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,['213.87.161.246'],213.87.161.246,Chrome Mobile WebView,77.0.3865,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
8db05325-e9d0-4c94-a4a2-efb313f9ab11,-,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['188.170.81.214'],188.170.81.214,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,fingerprint,Shared Fingerprint,60
8db05325-e9d0-4c94-a4a2-efb313f9ab11,-,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,['213.87.128.148'],213.87.128.148,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
8db05325-e9d0-4c94-a4a2-efb313f9ab11,-,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,['213.87.137.132'],213.87.137.132,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
8db05325-e9d0-4c94-a4a2-efb313f9ab11,-,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 69.0.3497,['213.87.162.39'],213.87.162.39,Chrome Mobile WebView,69.0.3497,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
bd466ea5-9bf3-40bb-9de7-a4b9ae463412,-,Bank7,No data,-,"(780, 360, 24)",Android ,Chrome Mobile WebView 78.0.3904,['109.252.81.130'],109.252.81.130,Chrome Mobile WebView,78.0.3904,Android,-,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS25513 PJSC Moscow city telephone network,fingerprint,Shared Fingerprint,60
bd466ea5-9bf3-40bb-9de7-a4b9ae463412,0009e8252e8ffcb665b34c3dea1baee477fde74e,Bank7,No data,-,"(694, 320, 24)",Android ,Chrome Mobile WebView 78.0.3904,['213.87.160.149'],213.87.160.149,Chrome Mobile WebView,78.0.3904,Android,-,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
bd466ea5-9bf3-40bb-9de7-a4b9ae463412,0009e8252e8ffcb665b34c3dea1baee477fde74e,Bank7,No data,-,"(780, 360, 24)",Android ,Chrome Mobile WebView 78.0.3904,['213.87.150.47'],213.87.150.47,Chrome Mobile WebView,78.0.3904,Android,-,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
cdaa8673-164d-44a7-80a0-99cd4cfe3818,-,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,"['213.87.132.189', '213.87.129.192', '213.87.138.43', '213.87.156.184', '213.87.162.53', '213.87.130.227']",213.87.132.189,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
cdaa8673-164d-44a7-80a0-99cd4cfe3818,-,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,"['213.87.132.189', '213.87.129.192', '213.87.138.43', '213.87.156.184', '213.87.162.53', '213.87.130.227']",213.87.129.192,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
cdaa8673-164d-44a7-80a0-99cd4cfe3818,-,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,"['213.87.132.189', '213.87.129.192', '213.87.138.43', '213.87.156.184', '213.87.162.53', '213.87.130.227']",213.87.138.43,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
cdaa8673-164d-44a7-80a0-99cd4cfe3818,-,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,"['213.87.132.189', '213.87.129.192', '213.87.138.43', '213.87.156.184', '213.87.162.53', '213.87.130.227']",213.87.156.184,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
cdaa8673-164d-44a7-80a0-99cd4cfe3818,-,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,"['213.87.132.189', '213.87.129.192', '213.87.138.43', '213.87.156.184', '213.87.162.53', '213.87.130.227']",213.87.162.53,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
cdaa8673-164d-44a7-80a0-99cd4cfe3818,-,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,"['213.87.132.189', '213.87.129.192', '213.87.138.43', '213.87.156.184', '213.87.162.53', '213.87.130.227']",213.87.130.227,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
cdaa8673-164d-44a7-80a0-99cd4cfe3818,-,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['188.170.73.158'],188.170.73.158,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,fingerprint,Shared Fingerprint,60
cdaa8673-164d-44a7-80a0-99cd4cfe3818,-,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['213.87.131.82'],213.87.131.82,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
cdaa8673-164d-44a7-80a0-99cd4cfe3818,-,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['188.170.83.111'],188.170.83.111,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,fingerprint,Shared Fingerprint,60
cdaa8673-164d-44a7-80a0-99cd4cfe3818,-,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['213.87.138.119'],213.87.138.119,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
cdaa8673-164d-44a7-80a0-99cd4cfe3818,-,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['213.87.147.83'],213.87.147.83,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
cdaa8673-164d-44a7-80a0-99cd4cfe3818,-,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['188.170.74.42'],188.170.74.42,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,fingerprint,Shared Fingerprint,60
cdaa8673-164d-44a7-80a0-99cd4cfe3818,-,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,"['188.170.82.48', '213.87.153.239']",188.170.82.48,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,fingerprint,Shared Fingerprint,60
cdaa8673-164d-44a7-80a0-99cd4cfe3818,-,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,"['188.170.82.48', '213.87.153.239']",213.87.153.239,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
cdaa8673-164d-44a7-80a0-99cd4cfe3818,-,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['213.87.134.173'],213.87.134.173,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
cdaa8673-164d-44a7-80a0-99cd4cfe3818,-,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['188.170.82.48'],188.170.82.48,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,fingerprint,Shared Fingerprint,60
cdaa8673-164d-44a7-80a0-99cd4cfe3818,-,Bank11,69DBFA5B34C4E9919A68738F94D85DD59F35E968,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 79.0.3945,['213.87.150.241'],213.87.150.241,Chrome Mobile WebView,79.0.3945,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,['178.167.33.11'],178.167.33.11,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Noginsk,Moscow Oblast,Europe/Moscow,AS21453 Flex Ltd.,fingerprint,Shared Fingerprint,60
22c8e0b2-30a9-4aac-b03b-866b43e1eb41,00010fb5147e6ec14e287ca903cd427339893450,Bank8,No data,-,"(640, 360, 24)",Android 6.0.1,Chrome Mobile WebView 76.0.3809,['176.59.50.83'],176.59.50.83,Chrome Mobile WebView,76.0.3809,Android,6.0.1,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS12958 T2 Mobile LLC,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,-,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,['178.167.21.171'],178.167.21.171,Chrome Mobile WebView,77.0.3865,Android,8.1.0,True,False,Russia,Noginsk,Moscow Oblast,Europe/Moscow,AS21453 Flex Ltd.,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,"['213.87.146.72', '178.167.33.11']",213.87.146.72,Chrome Mobile WebView,77.0.3865,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,['95.183.65.220'],95.183.65.220,Chrome Mobile WebView,77.0.3865,Android,8.1.0,True,False,Russia,Noginsk,Moscow Oblast,Europe/Moscow,AS21453 Flex Ltd.,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,['213.87.152.232'],213.87.152.232,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,['178.167.21.171'],178.167.21.171,Chrome Mobile WebView,77.0.3865,Android,8.1.0,True,False,Russia,Noginsk,Moscow Oblast,Europe/Moscow,AS21453 Flex Ltd.,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,"['213.87.153.68', '213.87.132.61']",213.87.153.68,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,"['213.87.153.68', '213.87.132.61']",213.87.132.61,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,['178.167.22.153'],178.167.22.153,Chrome Mobile WebView,77.0.3865,Android,8.1.0,True,False,Russia,Elektrostal’,Moscow Oblast,Europe/Moscow,AS21453 Flex Ltd.,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,['213.87.132.243'],213.87.132.243,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,['213.87.153.11'],213.87.153.11,Chrome Mobile WebView,77.0.3865,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,-,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,['213.87.133.239'],213.87.133.239,Chrome Mobile WebView,77.0.3865,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,e7190874862efef8d3acd53baba84bc54f29d111,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,"['188.170.79.206', '213.87.139.194']",188.170.79.206,Chrome Mobile WebView,77.0.3865,Android,8.1.0,True,False,Russia,Saint Petersburg,St.-Petersburg,Europe/Moscow,AS31213 PJSC MegaFon,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,-,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 78.0.3904,['213.87.132.62'],213.87.132.62,Chrome Mobile WebView,78.0.3904,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,-,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,"['213.87.159.179', '213.87.135.83']",213.87.159.179,Chrome Mobile WebView,77.0.3865,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
5d2c2da3-0d53-4444-a625-2480606e2c29,-,Bank11,No data,-,"(720, 360, 24)",Android 8.1.0,Chrome Mobile WebView 77.0.3865,"['213.87.159.179', '213.87.135.83']",213.87.135.83,Chrome Mobile WebView,77.0.3865,Android,8.1.0,True,False,Russia,Moscow,Moscow,Europe/Moscow,AS8359 MTS PJSC,fingerprint,Shared Fingerprint,60
